SettingsStartDate,EndDateSpecified,SettingsNotes,VCRNum,Channels,TapeDetails,ShowNum,StartTime,EndTime,Channel,Freq,Hours,ShowName,ConcatenatedShows,EndConcatenate
11/29/2002,,Thanksgiving weekend (set 3:00 PM),11,"4,5,9,7,28",T-160 Daily,4,10:00 PM,11:00 PM,5, Daily,1,KTLA News,"Inside Edition, World News/Lehrer, Leno/OBrien, KTLA News",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),11,"4,5,9,7,28",T-160 Daily,5,08:00 PM,09:00 PM,9, Daily,1,KCAL News,"Inside Edition, World News/Lehrer, Leno/OBrien, KTLA News, KCAL News",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),11,"4,5,9,7,28",T-160 Daily,6,10:00 AM,11:00 AM,5, Daily,1,Jerry Springer (9/16/02),"Inside Edition, World News/Lehrer, Leno/OBrien, KTLA News, KCAL News, Jerry Springer (9/16/02)",1
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,1,10:00 PM,11:00 PM,11, Daily,1,KTTV News,KTTV News,0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,2,11:30 PM,12:30 PM,28, Daily,1,Charlie Rose,"KTTV News, Charlie Rose",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,3,05:00 PM,06:00 PM,2, Daily,1,CBS Natl/Local News,"KTTV News, Charlie Rose, CBS Natl/Local News",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,4,06:00 PM,07:00 PM,4, Daily,1,NBC Natl/Local News,"KTTV News, Charlie Rose, CBS Natl/Local News, NBC Natl/Local News",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,5,11:00 PM,11:30 PM,7, Daily,0.5,KABC Local News,"KTTV News, Charlie Rose, CBS Natl/Local News, NBC Natl/Local News, KABC Local News",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,6,07:30 AM,08:00 AM,2, Daily,0.5,FTN,"KTTV News, Charlie Rose, CBS Natl/Local News, NBC Natl/Local News, KABC Local News, FTN",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,7,08:00 AM,09:00 AM,7, Daily,1,This Week,"KTTV News, Charlie Rose, CBS Natl/Local News, NBC Natl/Local News, KABC Local News, FTN, This Week",0
11/29/2002,,Thanksgiving weekend (set 3:00 PM),12,"2,4,7,11,28",,8,08:00 PM,10:00 PM,28, Daily,2,Sci AM/Frontline,"KTTV News, Charlie Rose, CBS Natl/Local News, NBC Natl/Local News, KABC Local News, FTN, This Week, Sci AM/Frontline",1
1/1/2003,,"Wed PM, New Year's Day, to 1/2/03",1,2,V6,1,07:00 AM,09:00 AM,2, Daily,2,CBS AM,CBS AM,0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/03",1,2,V6,2,11:00 AM,11:30 AM,2, Daily,0.5,Midday News,"CBS AM, Midday News",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/03",1,2,V6,3,05:00 PM,07:30 PM,2, Daily,2.5,Local/National News/ET,"CBS AM, Midday News, Local/National News/ET",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/03",1,2,V6,4,11:00 PM,01:35 AM,2, Daily,2.5,KCBS/Letterman/Kilborn,"CBS AM, Midday News, Local/National News/ET, KCBS/Letterman/Kilborn",1
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",2,4,"V8, T-160 Daily",1,07:00 AM,09:30 AM,4,02/01/2003,2.5,TODAY,TODAY,0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",2,4,"V8, T-160 Daily",2,11:00 AM,12:00 PM,4,02/01/2003,1,KNBC Midday,"TODAY, KNBC Midday",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",2,4,"V8, T-160 Daily",3,05:00 PM,08:00 PM,4,01/01/2003,3,Local/Natl News/Extra,"TODAY, KNBC Midday, Local/Natl News/Extra",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",2,4,"V8, T-160 Daily",4,11:00 PM,11:35 PM,4,01/01/2003,0.5,KNBC Late News,"TODAY, KNBC Midday, Local/Natl News/Extra, KNBC Late News",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",2,4,"V8, T-160 Daily",5,01:00 PM,02:00 PM,9,02/01/2003,1,People's Court,"TODAY, KNBC Midday, Local/Natl News/Extra, KNBC Late News, People's Court",1
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",3,7,V7, 1 ,7:00 AM,9:00 AM,7, Daily,2,GMA,GMA,0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",3,7,V7, 3 ,11:00 PM,01:35 AM,7, Daily,2.5,KABC Late/Nightline,"GMA, KABC Late/Nightline",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",3,7,V7, 4 ,11:00 AM,11:30 AM,7, Daily,0.5,KABC Midday News,"GMA, KABC Late/Nightline, KABC Midday News",1
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",4,CNN,Tue AM Set, 1 ,07:00 AM,3:00 PM,CNN, Daily,8,CNN,CNN,1
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",5,"4,5,9,7,28",V12, 1 ,3:30 PM,4:00 PM,9, Daily,0.5,Inside Edition,Inside Edition,0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",5,"4,5,9,7,28",V12, 2 ,05:00 PM,7:30 PM,28, Daily,2.5,World News/Lehrer/Local,"Inside Edition, World News/Lehrer/Local",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",5,"4,5,9,7,28",V12, 3 ,11:35 PM,01:35 AM,4, Daily,2,Leno/O'Brien,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",5,"4,5,9,7,28",V12, 4 ,10:00 PM,11:00 PM,5, Daily,1,KTLA News ,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News ",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",5,"4,5,9,7,28",V12, 5 ,08:00 PM,09:00 PM,9, Daily,1,KCAL News,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News , KCAL News",0
1/1/2003,,"Wed PM, New Year's Day, to 1/2/2003",5,"4,5,9,7,28",V12, 6 ,10:00 AM,11:00 AM,5, Daily,1,Jerry Springer (9/16/02),"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News , KCAL News, Jerry Springer (9/16/02)",1
1/1/2003,,"Wed PM, New Year's Day",9,"4,11,28",T-160 Weekly - Change Fri,1,10:00 PM,11:00 PM,11, Daily,5,KTTV News,KTTV News,0
1/1/2003,,"Wed PM, New Year's Day",9,"4,11,28",T-160 Weekly - Change Fri,2,08:00 AM,09:00 AM,11, Sun Wkly,1,Fox News Sun,"KTTV News, Fox News Sun",0
1/1/2003,,"Wed PM, New Year's Day",9,"4,11,28",T-160 Weekly - Change Fri,3,11:00 PM,11:30 PM,4, Sun Wkly,0.5,KNBC Sun Nite News,"KTTV News, Fox News Sun, KNBC Sun Nite News",0
1/1/2003,,"Wed PM, New Year's Day",9,"4,11,28",T-160 Weekly - Change Fri,4,08:00 PM,08:30 PM,11, Sat Wkly,0.5,Cops,"KTTV News, Fox News Sun, KNBC Sun Nite News, Cops",0
1/1/2003,,"Wed PM, New Year's Day",9,"4,11,28",T-160 Weekly - Change Fri,5,08:00 PM,09:00 PM,28, Tue Wkly,1,Nova,"KTTV News, Fox News Sun, KNBC Sun Nite News, Cops, Nova",1
01/01/2003,,"Wed PM, New Year's Day, to 1/2/03",10,CNN,V11, 1 ,7:00 AM,3:00 PM,CNN, Daily,8,CNN,CNN,1
1/4/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,1,07:00 AM,09:00 AM,2, Daily,2,CBS AM,CBS AM,0
1/4/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,2,11:00 AM,11:30 AM,2, Daily,0.5,Midday News,"CBS AM, Midday News",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,3,04:30 PM,07:30 PM,2, Daily,3,Local/National News/ET,"CBS AM, Midday News, Local/National News/ET",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,4,11:00 PM,01:35 AM,2, Daily,2.5,KCBS/Letterman/Kilborn,"CBS AM, Midday News, Local/National News/ET, KCBS/Letterman/Kilborn",1
1/4/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,1,07:00 AM,09:30 AM,4, Daily,2.5,TODAY,TODAY,0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,2,11:00 AM,12:00 PM,4, Daily,1,KNBC Midday,"TODAY, KNBC Midday",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,3,05:00 PM,08:00 PM,4, Daily,3,Local/Natl News/Extra,"TODAY, KNBC Midday, Local/Natl News/Extra",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,4,11:00 PM,11:35 PM,4, Daily,0.5,KNBC Late News,"TODAY, KNBC Midday, Local/Natl News/Extra, KNBC Late News",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,5,01:00 PM,02:00 PM,9, Daily,1,People's Court,"TODAY, KNBC Midday, Local/Natl News/Extra, KNBC Late News, People's Court",1
1/4/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily, 1 ,7:00 AM,9:00 AM,7, Daily,2,GMA,GMA,0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily, 2 ,04:00 PM,7:00 PM,7, Daily,3,Local/Natl News,"GMA, Local/Natl News",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily, 3 ,11:00 PM,01:35 AM,7, Daily,2.5,KABC Late/Nightline,"GMA, Local/Natl News, KABC Late/Nightline",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily, 4 ,11:00 AM,11:30 AM,7, Daily,0.5,KABC Midday News,"GMA, Local/Natl News, KABC Late/Nightline, KABC Midday News",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily, backup,04:30 PM,07:00 PM,7, Daily,2.5,(backup),"GMA, Local/Natl News, KABC Late/Nightline, KABC Midday News, (backup)",1
1/4/2003,,Daily VCR's set between 3:00-3:30PM,4,CNN,T-160 Daily, 1 ,04:00 PM,9:00 PM,CNN, Daily,5,CNN,CNN,0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,4,CNN,T-160 Daily, 2 ,11:00 PM,12:00 AM,CNN, Daily,1,CNN,"CNN, CNN",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,4,CNN,T-160 Daily, 3 ,5:00 AM,7:00 AM,CNN, Daily,2,CNN,"CNN, CNN, CNN",1
1/4/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 1 ,3:30 PM,4:00 PM,9, Daily,0.5,Inside Edition,Inside Edition,0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 2 ,05:00 PM,7:30 PM,28, Daily,2.5,World News/Lehrer/Local,"Inside Edition, World News/Lehrer/Local",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 3 ,11:35 PM,01:35 AM,4, Daily,2,Leno/O'Brien,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 4 ,10:00 PM,11:00 PM,5, Daily,1,KTLA News ,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News ",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 5 ,08:00 PM,09:00 PM,9, Daily,1,KCAL News,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News , KCAL News",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 6 ,10:00 AM,11:00 AM,5, Daily,1,Jerry Springer (9/16/02),"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News , KCAL News, Jerry Springer (9/16/02)",1
1/4/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,3,05:00 PM,6:30 PM,2, Sat Wkly,1.5,CBS Natl/Local News,CBS Natl/Local News,0
1/4/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,4,05:00 PM,08:00 PM,2, Sun Wkly,3,FTN/Local/Natl News/ 6,"CBS Natl/Local News, FTN/Local/Natl News/ 6",0
1/4/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,6,09:00 PM,11:00 PM,2, Wed Wkly,2,60 Minutes II/48 Hrs,"CBS Natl/Local News, FTN/Local/Natl News/ 6, 60 Minutes II/48 Hrs",0
1/4/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,2,09:00 PM,10:00 PM,4, Fri Wkly,1,Dateline NBC,"CBS Natl/Local News, FTN/Local/Natl News/ 6, 60 Minutes II/48 Hrs, Dateline NBC",0
1/4/2003,,Change all daily VC between 3:30-4 p.m.,6,"2,4",T-160 Weekly-Change Fri,5,11:00 PM,11:30 PM,2, Sun Wkly,,KCBS Sun Nite News,"CBS Natl/Local News, FTN/Local/Natl News/ 6, 60 Minutes II/48 Hrs, Dateline NBC, KCBS Sun Nite News",1
1/4/2003,,Daily VCR's set between 3:00-3:30PM,7,"2,4,7",T-160 Weekly - Change Fri,2,04:00 PM,5:00 PM,7, Sat Wkly,1.5,KABC Local/Natl ,KABC Local/Natl ,0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,7,"2,4,7",T-160 Weekly - Change Fri,3,08:00 AM,09:00 AM,7, Sun Wkly,1,This Week,"KABC Local/Natl , This Week",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,7,"2,4,7",T-160 Weekly - Change Fri,4,05:00 PM,07:00 PM,7, Sun Wkly,2,Local/Natl News/Ebert,"KABC Local/Natl , This Week, Local/Natl News/Ebert",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,7,"2,4,7",T-160 Weekly - Change Fri,5,11:00 PM,11:30 PM,7, Sun Wkly,0.5,KABC Sun Nite News,"KABC Local/Natl , This Week, Local/Natl News/Ebert, KABC Sun Nite News",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,7,"2,4,7",T-160 Weekly - Change Fri,6,10:00 PM,11:00 PM,4, Tue Wkly,1,Dateline NBC,"KABC Local/Natl , This Week, Local/Natl News/Ebert, KABC Sun Nite News, Dateline NBC",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,7,"2,4,7",T-160 Weekly - Change Fri,7,10:00 PM,11:00 PM,7, Thur Wkly,1,Prime Time,"KABC Local/Natl , This Week, Local/Natl News/Ebert, KABC Sun Nite News, Dateline NBC, Prime Time",0
1/4/2003,,Daily VCR's set between 3:00-3:30PM,7,"2,4,7",T-160 Weekly - Change Fri,1,10:00 PM,11:00 PM,7, Fri Wkly,1,20/20,"KABC Local/Natl , This Week, Local/Natl News/Ebert, KABC Sun Nite News, Dateline NBC, Prime Time, 20/20",1
1/4/2003,,Daily VCR's set between 3-3:30 PM,8,"4,11,28",T-160 Weekly - Change Fri,1,05:00 PM,06:30 PM,4, Sat Wkly,1.5,KNBC Local/Natl,KNBC Local/Natl,0
1/4/2003,,Daily VCR's set between 3-3:30 PM,8,"4,11,28",T-160 Weekly - Change Fri,3,09:00 PM,10:00 PM,11, Sat Wkly,1,Am. Most Wanted,"KNBC Local/Natl, Am. Most Wanted",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,8,"4,11,28",T-160 Weekly - Change Fri,4,11:30 PM,01:00 AM,4, Sun Wkly,1.5,SNL,"KNBC Local/Natl, Am. Most Wanted, SNL",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,8,"4,11,28",T-160 Weekly - Change Fri,5,08:00 AM,09:00 AM,4, Sun Wkly,1,MTP,"KNBC Local/Natl, Am. Most Wanted, SNL, MTP",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,8,"4,11,28",T-160 Weekly - Change Fri,6,04:30 PM,06:00 PM,4, Sun Wkly,1.5,Local/Natl,"KNBC Local/Natl, Am. Most Wanted, SNL, MTP, Local/Natl",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,8,"4,11,28",T-160 Weekly - Change Fri,7,07:00 PM,08:00 PM,4, Sun Wkly,1,Dateline NBC,"KNBC Local/Natl, Am. Most Wanted, SNL, MTP, Local/Natl, Dateline NBC",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,8,"4,11,28",T-160 Weekly - Change Fri,2,06:30 PM,07:00 PM,28, Sat Wkly,0.5,McLaughlin Gp,"KNBC Local/Natl, Am. Most Wanted, SNL, MTP, Local/Natl, Dateline NBC, McLaughlin Gp",1
1/4/2003,,Daily VCR's set between 3-3:30 PM,9,"4,11,28",T-160 Weekly - Change Fri,1,10:00 PM,11:00 PM,11, Daily,5,KTTV News,KTTV News,0
1/4/2003,,Daily VCR's set between 3-3:30 PM,9,"4,11,28",T-160 Weekly - Change Fri,2,08:00 AM,09:00 AM,11, Sun Wkly,1,Fox News Sun,"KTTV News, Fox News Sun",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,9,"4,11,28",T-160 Weekly - Change Fri,3,11:00 PM,11:30 PM,4, Sun Wkly,0.5,KNBC Sun Nite News,"KTTV News, Fox News Sun, KNBC Sun Nite News",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,9,"4,11,28",T-160 Weekly - Change Fri,4,08:00 PM,08:30 PM,11, Sat Wkly,0.5,Cops,"KTTV News, Fox News Sun, KNBC Sun Nite News, Cops",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,9,"4,11,28",T-160 Weekly - Change Fri,5,08:00 PM,09:00 PM,28, Tue Wkly,1,Nova,"KTTV News, Fox News Sun, KNBC Sun Nite News, Cops, Nova",1
04/01/2003,,Change all daily VC between 3:30-4 p.m.,10,CNN,T-160 Daily, 1 ,7:00 AM,3:00 PM,CNN, Daily,8,CNN,CNN,1
1/4/2003,,Daily VCR's set between 3-3:30 PM,11,"28,CNN",T-160 Daily,1,03:00 PM,07:00 PM,CNN, Sat Wkly,4,CNN Rel. Sources,CNN Rel. Sources,0
1/4/2003,,Daily VCR's set between 3-3:30 PM,11,"28,CNN",T-160 Daily,2,09:00 AM,12:00 PM,CNN, Sun Wkly,3,CNN,"CNN Rel. Sources, CNN",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,11,"28,CNN",T-160 Daily,3,05:00 PM,06:00 PM,CNN, Sun Wkly,1,CNN,"CNN Rel. Sources, CNN, CNN",1
1/4/2003,,Daily VCR's set between 3-3:30 PM,12,"28,CNN",T-160 Weekly - Change every Mon and Fri,1,11:00 PM,12:00 AM,28, Daily,5,Charlie Rose,Charlie Rose,0
1/4/2003,,Daily VCR's set between 3-3:30 PM,12,"28,CNN",T-160 Weekly - Change every Mon and Fri,2,08:00 PM,09:00 PM,28, Tue Wkly,1,Nova,"Charlie Rose, Nova",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,12,"28,CNN",T-160 Weekly - Change every Mon and Fri,4,09:00 PM,10:00 PM,28, Thur Wkly,1,Frontline,"Charlie Rose, Nova, Frontline",0
1/4/2003,,Daily VCR's set between 3-3:30 PM,12,"28,CNN",T-160 Weekly - Change every Mon and Fri,4,10:00 PM,11:00 PM,2, Wed Wkly,1,48 Hrs. Investigates,"Charlie Rose, Nova, Frontline, 48 Hrs. Investigates",1
1/25/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,1,07:00 AM,09:00 AM,2, Daily,2,CBS AM,CBS AM,0
1/25/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,2,11:00 AM,11:30 AM,2, Daily,0.5,Midday News,"CBS AM, Midday News",0
1/25/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,3,04:30 PM,07:30 PM,2, Daily,3,Local/National News/ET,"CBS AM, Midday News, Local/National News/ET",0
1/25/2003,,Daily VCR's set between 3-3:30 PM,1,2,T-160 Daily,4,11:00 PM,01:35 AM,2, Daily,2.5,KCBS/Letterman/Kilborn,"CBS AM, Midday News, Local/National News/ET, KCBS/Letterman/Kilborn",1
1/25/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,4,07:00 AM,09:30 AM,4, Daily,2.5,TODAY,TODAY,0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,5,11:00 AM,12:00 PM,4, Daily,1,KNBC Midday,"TODAY, KNBC Midday",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,1,05:00 PM,08:00 PM,4, Daily,3,Local/Natl News/Extra,"TODAY, KNBC Midday, Local/Natl News/Extra",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,3,11:00 PM,11:35 PM,4, Daily,0.5,KNBC Late News,"TODAY, KNBC Midday, Local/Natl News/Extra, KNBC Late News",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,2,4,T-160 Daily,2,10:00 PM,11:00 PM,4, Daily,1,KTTV News,"TODAY, KNBC Midday, Local/Natl News/Extra, KNBC Late News, KTTV News",1
1/25/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily,3,7:00 AM,9:00 AM,7, Daily,2,GMA,GMA,0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily,1,04:00 PM,7:00 PM,7, Daily,3,Local/Natl News,"GMA, Local/Natl News",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily,2,11:00 PM,01:35 AM,7, Daily,2.5,KABC Late/Nightline,"GMA, Local/Natl News, KABC Late/Nightline",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily,4,11:00 AM,11:30 AM,7, Daily,0.5,KABC Midday News,"GMA, Local/Natl News, KABC Late/Nightline, KABC Midday News",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,3,7,T-160 Daily, backup,04:30 PM,07:00 PM,7, Daily,2.5,(backup),"GMA, Local/Natl News, KABC Late/Nightline, KABC Midday News, (backup)",1
1/25/2003,,Daily VCR's set between 3:00-3:30PM,4,CNN,T-160 Daily, 1 ,04:00 PM,9:00 PM,CNN, Daily,5,CNN,CNN,0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,4,CNN,T-160 Daily, 2 ,11:00 PM,12:00 AM,CNN, Daily,1,CNN,"CNN, CNN",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,4,CNN,T-160 Daily, 3 ,5:00 AM,7:00 AM,CNN, Daily,2,CNN,"CNN, CNN, CNN",1
1/25/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 1 ,3:30 PM,4:00 PM,9, Daily,0.5,Inside Edition,Inside Edition,0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 2 ,05:00 PM,7:30 PM,28, Daily,2.5,World News/Lehrer/Local,"Inside Edition, World News/Lehrer/Local",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 3 ,11:35 PM,01:35 AM,4, Daily,2,Leno/O'Brien,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 4 ,10:00 PM,11:00 PM,5, Daily,1,KTLA News ,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News ",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 5 ,08:00 PM,09:00 PM,9, Daily,1,KCAL News,"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News , KCAL News",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,5,"4,5,9,7,28",T-160 Daily, 6 ,10:00 AM,11:00 AM,5, Daily,1,Jerry Springer (9/16/02),"Inside Edition, World News/Lehrer/Local, Leno/O'Brien, KTLA News , KCAL News, Jerry Springer (9/16/02)",1
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,4,07:30 AM,08:00 AM,2, Sun Wkly,0.5,FTN,FTN,0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,5,05:00 PM,08:00 PM,2, Sun Wkly,3,Local/Natl News/ 60 Mi,"FTN, Local/Natl News/ 60 Mi",0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,1,08:00 PM,9:00 PM,2, Fri Wkly,1,60 Minutes Special,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special",0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,1,08:00 PM,9:00 PM,2, Fri Wkly,1,48 Hrs,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special, 48 Hrs",0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,2,09:00 PM,10:00 PM,4, Fri Wkly,1,Dateline NBC,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special, 48 Hrs, Dateline NBC",0
1/25/2003,,Daily VCR's set between 3:00-3:30PM,6,"2,4",T-160 Weekly-Change Fri,6,11:00 PM,11:30 PM,2, Sun Wkly,0.5,KCBS Sun Nite News,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special, 48 Hrs, Dateline NBC, KCBS Sun Nite News",0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Weekly-Change Fri,2,05:00 PM,6:30 PM,2, Sat Wkly,1.5,CBS Natl/Local News,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special, 48 Hrs, Dateline NBC, KCBS Sun Nite News, CBS Natl/Local News",0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Daily,3,05:00 PM,08:00 PM,2, Sun Wkly,3,Natl/Local News/60 Min,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special, 48 Hrs, Dateline NBC, KCBS Sun Nite News, CBS Natl/Local News, Natl/Local News/60 Min",0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Daily,5,09:00 PM,11:00 PM,2, Wed Wkly,2,60 Minutes II/48 Hrs,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special, 48 Hrs, Dateline NBC, KCBS Sun Nite News, CBS Natl/Local News, Natl/Local News/60 Min, 60 Minutes II/48 Hrs",0
1/25/2003,,Change all daily VCR between 3:00-3:30 p.m.,6,"2,4",T-160 Daily,1,09:00 PM,10:00 PM,4, Fri Wkly,1,Dateline NBC,"FTN, Local/Natl News/ 60 Mi, 60 Minutes Special, 48 Hrs, Dateline NBC, KCBS Sun Nite News, CBS Natl/Local News, Natl/Local News/60 Min, 60 Minutes II/48 Hrs, Dateline NBC",0
